,Unnamed: 0,wav_filename,wav_filesize,transcript,ds_preds,sp_preds,ds_wer,sp_wer,google_preds,google_wer
462,7690,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/assamese_female_english/english/wav/ASF001-EN-ST231U26.wav,631720,expecting me waldo how did she know it was me,expecting me as to how did she know it was me,the king me wholl to how they she knows it was me,0.2,0.6,expecting me Waldo how did she know it was me,0.0
463,296,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/tamil_male_english/english/wav/e0454.wav,337964,now begins the story of a brahmin and the crooks,now begins the story of a brahmin and the crooks,now begins the story of a brahmin and the crooks,0.0,0.0,now Begins the story of a Brahman and the crooks,0.1
464,8477,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/tamil_male_english/english/wav/g0514.wav,379244,the crane saw his pitiable condition and agreed to help him,then he sold his biteable condition in age to help him,the crane showed his peace sheba condition in the beetroot room,0.5454545454545454,0.7272727272727273,the clean saw his pitiable condition and agree to help him,0.18181818181818182
465,910,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/gujarati_male_english/english/wav/d0139.wav,577778,this will help me to get back into the good books of the king,this will help me to get back into the good books of the king,this will help me the cat into the good books of the king,0.0,0.21428571428571427,this will help me to get back into the good books of the king,0.0
466,9686,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/gujarati_female_english/english/wav/d0709.wav,1489738,how can i explain his death to the courtiers shaam approached the grief stricken king and told him lord ruing the death of a grass eater is cowardice,how can i explain his dead to the courtiers sham approached the grief stricken king and told him lord ring the dead of a grass eater is cowardice,how can i explain his death to the courtiers shaam approached the grief stricken king and old him lord ruing the death of a grass eater is cow would ice,0.14285714285714285,0.14285714285714285,how can I explain his debt to the courtiers Sham approach the grief-stricken king and told him Lord during the death of a grass eater is cowardice,0.21428571428571427
467,6643,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/gujarati_male_english/english/wav/d0526.wav,1141814,any day the survivors are those who foresee a danger in time and those who deal with it when it comes,any day the survivors are those who foresee a danger in time and those who deal with it when it comes,any day the survivors are those who foresee a danger in prime and those bill with it when it comes,0.0,0.14285714285714285,any day the survivors are those who foresee a danger in time and those who deal with it when it comes,0.0
468,9038,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/assamese_female_english/english/wav/ASF001-EN-ST26U8.wav,291884,even before you mentioned it,even before you mentioned it,even before he you mentioned it,0.0,0.2,even before you mentioned it,0.0
469,7672,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/manipuri_female_english/english/wav/eng_text_d3239-3.wav,336044,last speaking to hueiyen,last speaking to when,last speaking oh when,0.25,0.5,last speaking to VN,0.25
470,6062,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/bengali_female_english/bengali_femaleenglish/wav/d0058.wav,331718,in the same forest lived a lion,in the same forest lived a lion,in the same forest lived a lion,0.0,0.0,in the same Forest leave the lion,0.2857142857142857
471,2235,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/kannada_female_english/english/wav/engtext_3078.wav,414368,deer will go to a small lake on the hunters way home,dear be good to his small lay on the hunter's way home,d m in good a small lake on the hunters way home,0.5,0.3333333333333333,dear will go to a small Lake on the hunters way home,0.08333333333333333
472,6201,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/manipuri_female_english/english/wav/eng_text_2370.wav,491564,he felt ashame before the tiger  ,he fell as seemed before that tiger,his challenged guess aimed be folk the tiger,0.6666666666666666,1.0,he fell as seemed before the Tiger,0.5
473,1744,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/kannada_female_english/english/wav/engtext_299.wav,478380,they set up a flag on the well for travellers to see,this set up a flag on the well for travellers to see,they set up a flag day the well for travelers to see,0.08333333333333333,0.16666666666666666,this set up a flag on the wall for travelers to see,0.25
474,2681,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/hindi_male_english/english/wav/engtext_1972.wav,496412,it is on my suggestion that you have taken up service in the royal household,it is on my suggestion that you have taken up service in the royal household,it is unwise suggestion that you have taken up service in the royal household,0.0,0.13333333333333333,it is on my suggestion that you have taken up service in the Royal household,0.0
475,8984,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/bengali_male_english/bengali_male_english/wav/f0007.wav,1108560,a wonderful thought must have struck the sultans mind to perform marriage to the well instead of the regular ceremony to the well,a wonderful thought must have struck the sultan's mind to perform marriage to to well instead of the regular ceremony to the well,all the whole thought he must abrupt the she bunch mind to perform marriage hello well instead of burglars ceremony to the well,0.08695652173913042,0.5217391304347826,a wonderful thought must have struck the Sultan's mind to perform marriage to the well instead of the regular cinnamon e to the well,0.13043478260869565
476,5799,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/assamese_female_english/english/wav/ASF001-EN-ST284U12.wav,574124,he will change you into some terrible wild beast,he will change you into some terrible wild beast,he will change you innocent terrible wild beast,0.0,0.2222222222222222,he will change you into something terrible wild beast,0.1111111111111111
477,9013,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/hindi_female_english/english/wav/engtext_709.wav,564958,the man tried to get blackie out of the way but not one step would he move,the man tried to get blacky out of the way but not one step would he move,the man tried to get blackie out of the way but not one step would he move,0.05882352941176471,0.0,the man tried to get Blackie out of the way but not one step would he move,0.0
478,1039,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/malayalam_male_english/english/wav/06_M_set_19_E_067.wav,653098,sam fell into dilemma on hearing this name he did not try to take the title and think,some fell into bed ama on hearing the name he did not try to take the title and think,sam fell into their allowed on hearing this name he did not pride tittibha titled and think,0.2222222222222222,0.3888888888888889,sample into Dynamo on hearing this name he did not try to take the title and think,0.16666666666666666
479,3339,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/gujarati_female_english/english/wav/Arctic_a0153.wav,944554,macdougall tapped his forehead suspiciously with a stubby forefinger,make tap his forehead suspiciously with a stubby forefinger,mat the again tapped his forehead suspiciously with a stubby forefinger,0.2222222222222222,0.3333333333333333,Mac Duggal tapped his forehead suspiciously with a stubby forefinger,0.2222222222222222
480,2434,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/rajasthani_female_english/english/wav/d0127.wav,220272,the jackal entered the drum,the dean and told the drum,the jackal entered the drum,0.6,0.0,The Jackal enter the drum,0.2
481,9087,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/hindi_female_english/english/wav/arctic_b0441.wav,439230,and there was ethel baird whom also you must remember,and there was ethel baird whom also you must remember,and there was in the bed home all so you must remember,0.0,0.6,and there was a little bird who also you must remember,0.4
482,7364,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/gujarati_male_english/english/wav/c0623.wav,784634,but the prince knew that it was a water sprite and he said you have carried off my brothers,but the prince knew that it was a water sprite and he said you have carried off my brothers,but the prince new was a water sprite and he said you have carried off my brothers,0.0,0.15789473684210525,but the prince knew that it was a water Sprite and he said you have carried off my brothers,0.0
483,8919,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/gujarati_male_english/english/wav/e0309.wav,509178,a crocodile in water can haul an elephant,a crocodile in water can hold an elephant,a crocodile in water then hauled and elephant,0.125,0.375,a crocodile in water can haul an elephant,0.0
484,8606,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/assamese_female_english/english/wav/ASF001-EN-ST261U5.wav,484844,the people started to worry about the king,the people started to worry about the king,the people and started to worry about the king,0.0,0.125,the people started to worry about the king,0.0
485,9728,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/telugu_male_english/telugu_male_english/wav/text1282.wav,238124,man could not conquer them,man could not conquer them,man could not conquer them,0.0,0.0,man could not conquer them,0.0
486,9218,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/assamese_male_english/english/wav/ASM001-EN-ST67U25.wav,266542,it was nothing but trash,it was nothing but dress,it was nothing but pressed,0.2,0.2,it was nothing but dress,0.2
